prefix	lemma	gloss	context	id	source
seq2seq_def	júnior	que se iniciou numa profissão, trabalho ou atividade; iniciante.	<def> júnior </def> 	pt.defmod.62889	Dicio
seq2seq_def	marcado	que se marcou, que recebeu alguma marca ou sinal distintivo; diferente.	<def> marcado </def> 	pt.defmod.62890	Dicio
seq2seq_def	ocupar	habitar.	<def> ocupar </def> 	pt.defmod.62891	Dicio
seq2seq_def	egoísta	[brasil] diz-se do fone de ouvido capaz de restringir a audição da pessoa que os utiliza.	<def> egoísta </def> 	pt.defmod.62892	Dicio
seq2seq_def	prosseguir	manter; permanecer numa determinada circunstância e/ou condição: o inverno prosseguiu esfriando.	<def> prosseguir </def> 	pt.defmod.62893	Dicio
seq2seq_def	borracha	borracha sintética ou artificial, grupo de substâncias que possuem as propriedades elásticas do cautchu natural e obtidas por polimerização.	<def> borracha </def> 	pt.defmod.62894	Dicio
seq2seq_def	vesicatório	o mesmo que vesicante.	<def> vesicatório </def> 	pt.defmod.62895	Dicio
seq2seq_def	sepulcral	que contém sepulcros: capela sepulcral.	<def> sepulcral </def> 	pt.defmod.62896	Dicio
seq2seq_def	hipnotizante	[figurado] algo ou alguém capaz de hipnotizar, de fascinar ou encantar.	<def> hipnotizante </def> 	pt.defmod.62897	Dicio
seq2seq_def	enciclopédia	coleção desses livros ou dessas informações disponibilizadas num website ou cd-rom.	<def> enciclopédia </def> 	pt.defmod.62898	Dicio
seq2seq_def	jaroba	[botânica] planta bignoniácea (tanaecium jaroba).	<def> jaroba </def> 	pt.defmod.62899	Dicio
seq2seq_def	título	locução adverbial	<def> título </def> 	pt.defmod.62900	Dicio
seq2seq_def	zaga	[figurado] posição ocupada pelos jogadores de defesa que ficam entre a linha média (ou meio-de-campo) e o gol ou meta. (primitivamente, apenas dois jogadores  beque de avanço e beque de espera; depois, três  zagueiro direito, zagueiro esquerdo e zagueiro de área [ou central].).	<def> zaga </def> 	pt.defmod.6201	Dicio
seq2seq_def	gregoriano	relativo a gregório.	<def> gregoriano </def> 	pt.defmod.6202	Dicio
seq2seq_def	nordestino	natural de região conhecida por nordeste . 	<def> nordestino </def> 	pt.defmod.6203	Wikcionário
seq2seq_def	preposição	palavra invariável que une dois elementos numa oração, ou frase, criando e mantendo uma relação entre esses dois termos.	<def> preposição </def> 	pt.defmod.6204	Dicio
seq2seq_def	antílope	[zoologia] nome dado a diversos ruminantes selvagens, notáveis pelo porte elegante e corrida veloz, como a gazela e o cabrito-montês.	<def> antílope </def> 	pt.defmod.6205	Dicio
seq2seq_def	vagabundo	[figurado] característica daquilo ou de quem expressa inconstância, que se comporta de modo volúvel: coração vagabundo.	<def> vagabundo </def> 	pt.defmod.6206	Dicio
seq2seq_def	beringela	[botânica] o fruto dessa planta . 	<def> beringela </def> 	pt.defmod.6207	Wikcionário
seq2seq_def	colo	[anatomia] embocadura estreita de algumas cavidades: colo do útero.	<def> colo </def> 	pt.defmod.6208	Dicio
seq2seq_def	sócio	ócios . 	<def> sócio </def> 	pt.defmod.6209	Wikcionário
seq2seq_def	abominação	ato ou efeito de abominar, de sentir horror por alguma coisa.	<def> abominação </def> 	pt.defmod.6210	Dicio
seq2seq_def	uniformidade	desprovido de variedade; que não apresenta diversidade.	<def> uniformidade </def> 	pt.defmod.6211	Dicio
seq2seq_def	poeta	[gramática] feminino: poetisa.	<def> poeta </def> 	pt.defmod.6212	Dicio
seq2seq_def	emplasto	[por extensão] pessoa insignificante: aquele emplasto nunca me ajudou em nada.	<def> emplasto </def> 	pt.defmod.6213	Dicio
seq2seq_def	subtrair	ocasionar o desaparecimento de algo ou de alguém: subtrair da memória as lembranças suas.	<def> subtrair </def> 	pt.defmod.6214	Dicio
seq2seq_def	velatura	variação de velatura, acepção 2.	<def> velatura </def> 	pt.defmod.6215	Dicio
seq2seq_def	talhe	modo de cortar uma roupa; corte: o talhe do terno.	<def> talhe </def> 	pt.defmod.6216	Dicio
seq2seq_def	oblação	[religião] ação de ofertar, fazer uma oferenda, a deus ou aos santos.	<def> oblação </def> 	pt.defmod.6217	Dicio
seq2seq_def	ulnário	relativo ao cúbito.	<def> ulnário </def> 	pt.defmod.6218	Dicio
seq2seq_def	inciso	cortado, ferido com ferro de gume: ferida incisa.	<def> inciso </def> 	pt.defmod.6219	Dicio
seq2seq_def	barricada	qualquer espécie de entrincheiramento (veículos, estacas, arame farpado) com que se interditam ruas, passagens, sobretudo por ocasião de motins populares.	<def> barricada </def> 	pt.defmod.6220	Dicio
seq2seq_def	imanente	[filosofia] segundo o kantismo, diz respeito aos conceitos e/ou preceitos de teor cognitivo.	<def> imanente </def> 	pt.defmod.6221	Dicio
seq2seq_def	perfilar	pôr-se firme; endireitar-se: os alunos se perfilaram diante do diretor.	<def> perfilar </def> 	pt.defmod.6222	Dicio
seq2seq_def	hidráulico	que funciona por meio de um líquido qualquer: freio hidráulico.	<def> hidráulico </def> 	pt.defmod.6223	Dicio
seq2seq_def	rasca	casar . 	<def> rasca </def> 	pt.defmod.6224	Wikcionário
seq2seq_def	lâmpada	lâmpada a vapor de mercúrio, tubo que contém esse gás e que, atravessado por uma corrente elétrica, emite uma luz viva de tom azulado.	<def> lâmpada </def> 	pt.defmod.6225	Dicio
seq2seq_def	imanente	[filosofia] que está contido na parte da experiência possível, fazendo com que a realidade seja percebida através da utilização dos sentidos.	<def> imanente </def> 	pt.defmod.6226	Dicio
seq2seq_def	parvo	indivíduo pouco inteligente; aquele que é tolo ou idiota.	<def> parvo </def> 	pt.defmod.6227	Dicio
seq2seq_def	mácula	mancha . 	<def> mácula </def> 	pt.defmod.6228	Wikcionário
seq2seq_def	condicionar	fazer com que alguém faça alguma coisa; sugestionar, convencer: a escola condiciona os comportamentos dos alunos.	<def> condicionar </def> 	pt.defmod.6229	Dicio
seq2seq_def	bens	bens vinculados. sobre que se institui vínculo; de morgado.	<def> bens </def> 	pt.defmod.6230	Dicio
seq2seq_def	cheio	aborrecido, enfastiado . 	<def> cheio </def> 	pt.defmod.6231	Wikcionário
seq2seq_def	diligência	[jurídico] ação judicial feita fora de um cartório.	<def> diligência </def> 	pt.defmod.6232	Dicio
seq2seq_def	napa	pele fina e macia, preparada com couro de carneiro ou de cabra por meio de um curtimento especial, usada em bolsas, roupas, revestimento de móveis etc.	<def> napa </def> 	pt.defmod.6233	Dicio
seq2seq_def	como	da forma que; expressa modo, aspecto, forma: o carro está como gosto.	<def> como </def> 	pt.defmod.6234	Dicio
seq2seq_def	grassar	difundir-se de modo a ficar popular; popularizar ou popularizar-se: religiões que grassam nas cidades menores.	<def> grassar </def> 	pt.defmod.6235	Dicio
seq2seq_def	compensação	ato de indenizar, de ressarcir alguém de algum prejuízo; indenização: dar alguma coisa em compensação pelos seus danos.	<def> compensação </def> 	pt.defmod.6236	Dicio
seq2seq_def	rédea	à rédea solta, à vontade, sem constrangimento.	<def> rédea </def> 	pt.defmod.6237	Dicio
seq2seq_def	letra	homem de letras, o que se devota à literatura.	<def> letra </def> 	pt.defmod.6238	Dicio
seq2seq_def	reino	[regionalismo: nordeste] mistura de aguardente.	<def> reino </def> 	pt.defmod.6239	Dicio
seq2seq_def	módulo	diâmetro comparativo das medalhas ou das moedas entre si.	<def> módulo </def> 	pt.defmod.6240	Dicio
seq2seq_def	afrontar	fazer afronta a; injuriar.	<def> afrontar </def> 	pt.defmod.6241	Dicio
seq2seq_def	conjetura	do mesmo significado de conjectura.	<def> conjetura </def> 	pt.defmod.6242	Dicio
seq2seq_def	sublime	que transcende o humano; que não é ordinário, comum, mundano; divino.	<def> sublime </def> 	pt.defmod.6243	Dicio
seq2seq_def	lotar	determinar a lotação de . 	<def> lotar </def> 	pt.defmod.6244	Wikcionário
seq2seq_def	cronometrar	cronometrar . 	<def> cronometrar </def> 	pt.defmod.6245	Wikcionário
seq2seq_def	bi	forma abreviada de bilião, mil milhões.	<def> bi </def> 	pt.defmod.6246	Dicio
seq2seq_def	despesa	ação ou efeito de despender, de gastar, de empregar.	<def> despesa </def> 	pt.defmod.6247	Dicio
seq2seq_def	prever	subentender a existência de; pressupor: lei que prevê ajuda aos presidiários.	<def> prever </def> 	pt.defmod.6248	Dicio
seq2seq_def	escuta	militar  processo de detecção da atividade inimiga pelo som.	<def> escuta </def> 	pt.defmod.6249	Dicio
seq2seq_def	guarnição	tropas que defendem uma praça.	<def> guarnição </def> 	pt.defmod.6250	Dicio
seq2seq_def	burilar	[figurado] verter em caráter satírico: burilar um poema.	<def> burilar </def> 	pt.defmod.6251	Dicio
seq2seq_def	prêmio	recompensa; compensação recebida em dinheiro por um serviço prestado.	<def> prêmio </def> 	pt.defmod.6252	Dicio
seq2seq_def	ornamentar	guarnecer com ornamentos ou ornatos . 	<def> ornamentar </def> 	pt.defmod.6253	Wikcionário
seq2seq_def	letargia	[figurado] ausência de ânimo; excesso de preguiça; desânimo: ela não conseguiu tirar o filho da letargia.	<def> letargia </def> 	pt.defmod.6254	Dicio
seq2seq_def	facciosismo	[política] sentimento de paixão por segmentos partidários; sectarismo.	<def> facciosismo </def> 	pt.defmod.6255	Dicio
seq2seq_def	anseio	desejo veemente . 	<def> anseio </def> 	pt.defmod.6256	Wikcionário
seq2seq_def	rápido	trem de velocidade maior que a ordinária.	<def> rápido </def> 	pt.defmod.6257	Dicio
seq2seq_def	muge	o mesmo que mugem.	<def> muge </def> 	pt.defmod.6258	Dicio
seq2seq_def	software	programa; reunião dos procedimentos e/ou instruções que determinam o funcionamento de um computador.	<def> software </def> 	pt.defmod.6259	Dicio
seq2seq_def	felicidade	condição da pessoa feliz, satisfeita, alegre, contente.	<def> felicidade </def> 	pt.defmod.6260	Dicio
seq2seq_def	repercutir	causar impressão . 	<def> repercutir </def> 	pt.defmod.6261	Wikcionário
seq2seq_def	insistir	pedir com insistência; solicitar muitas vezes: insistiu com o pai para que o deixasse comprar uma guitarra; não insistiu e perdeu a inscrição.	<def> insistir </def> 	pt.defmod.6262	Dicio
seq2seq_def	nuclear	(física e química) que se refere ao núcleo atômico . 	<def> nuclear </def> 	pt.defmod.6263	Wikcionário
seq2seq_def	mambembe	de má qualidade; imprestável, ordinário. (diz-se principalmente dos espetáculos ou grupos teatrais de baixa categoria: circo mambembe.).	<def> mambembe </def> 	pt.defmod.6264	Dicio
seq2seq_def	nylon	tipo de material sintético e moldável feito a partir de resina poliamida, muito usado na composição de cerdas, filamentos e, essencialmente, na confecção de tecidos e plásticos.	<def> nylon </def> 	pt.defmod.6265	Dicio
seq2seq_def	orfanológico	que se pode referir à legislação que defende os órfãos ou ao processo judicial que a estes dizem respeito.	<def> orfanológico </def> 	pt.defmod.6266	Dicio
seq2seq_def	maleável	diz-se daquilo ou daquele que é capaz de mudar para se adaptar a uma nova situação . 	<def> maleável </def> 	pt.defmod.6267	Wikcionário
seq2seq_def	expressar	explicar, revelar, mostrar de forma inteligível . 	<def> expressar </def> 	pt.defmod.6268	Wikcionário
seq2seq_def	morte	[figurado] sofrimento excessivo; pesar ou angústia: a perda do filho foi a morte para ele.	<def> morte </def> 	pt.defmod.6269	Dicio
seq2seq_def	orientação	posição de um objeto em relação aos pontos cardeais.	<def> orientação </def> 	pt.defmod.6270	Dicio
seq2seq_def	uretrostomia	[medicina] formação cirúrgica de uma fístula permanente na uretra, em casos de estrictura incurável.	<def> uretrostomia </def> 	pt.defmod.6271	Dicio
seq2seq_def	medíocre	pessoa desprovida de talento ou que está abaixo da média: aluno medíocre.	<def> medíocre </def> 	pt.defmod.6272	Dicio
seq2seq_def	rudeza	falta de humanidade; excesso de crueldade; desumanidade.	<def> rudeza </def> 	pt.defmod.6273	Dicio
seq2seq_def	glosar	anular ou recusar (orçamento, conta, declaração de renda etc.).	<def> glosar </def> 	pt.defmod.6274	Dicio
seq2seq_def	bilíngue	[por extensão] que se expressa falsa e ambiguamente.	<def> bilíngue </def> 	pt.defmod.6275	Dicio
seq2seq_def	imediatamente	que ocorre no mesmo momento; no mesmo instante.	<def> imediatamente </def> 	pt.defmod.6276	Dicio
seq2seq_def	acreditar	acreditar no cliente . 	<def> acreditar </def> 	pt.defmod.6277	Wikcionário
seq2seq_def	refinado	que se conseguiu refinar; que se tornou mais fino: açúcar refinado.	<def> refinado </def> 	pt.defmod.6278	Dicio
seq2seq_def	envolver	proteger-se; livrar-se de uma situação perigosa; ficar fora de perigo: envolveu-se em isolamento.	<def> envolver </def> 	pt.defmod.6279	Dicio
seq2seq_def	composição	[tipografia] seção textual tipográfica desenvolvida num papel impresso.	<def> composição </def> 	pt.defmod.6280	Dicio
seq2seq_def	frequentar	consultar amiúde uma obra ou um autor . 	<def> frequentar </def> 	pt.defmod.6281	Wikcionário
seq2seq_def	fornalha	qualquer lugar muito quente . 	<def> fornalha </def> 	pt.defmod.6282	Wikcionário
seq2seq_def	bicho	estudante que acabou de entrar numa universidade; aluno do primeiro período; calouro.	<def> bicho </def> 	pt.defmod.6283	Dicio
seq2seq_def	litigioso	contestável; que pode sofrer quaisquer tipos de contestações.	<def> litigioso </def> 	pt.defmod.6284	Dicio
seq2seq_def	ter	carregar junto de si: tinha um sofrimento imenso.	<def> ter </def> 	pt.defmod.6285	Dicio
seq2seq_def	pregar	dizer em voz alta; vociferar: pregava pela moral!	<def> pregar </def> 	pt.defmod.6286	Dicio
seq2seq_def	ratificado	que se ratificou . 	<def> ratificado </def> 	pt.defmod.6287	Wikcionário
seq2seq_def	fiasco	fáscio . 	<def> fiasco </def> 	pt.defmod.6288	Wikcionário
seq2seq_def	baião	[regionalismo: nordeste] ritmo musical, tipicamente nordestino, difundido a partir de 1946 pelo cantor, compositor e sanfoneiro, luís gonzaga.	<def> baião </def> 	pt.defmod.6289	Dicio
seq2seq_def	cancelado	que perdeu o efeito; tornou-se nulo: efeito legal cancelado.	<def> cancelado </def> 	pt.defmod.6290	Dicio
seq2seq_def	débil	praticamente imperceptível aos sentidos: barulho débil.	<def> débil </def> 	pt.defmod.6291	Dicio
seq2seq_def	baixeza	sentimento de inferioridade caracterizado pela condição social; servilismo ou humilhação.	<def> baixeza </def> 	pt.defmod.6292	Dicio
seq2seq_def	augurar	fazer um presságio, predizer, profetizar.	<def> augurar </def> 	pt.defmod.6293	Dicio
seq2seq_def	javanês	a língua de java; jau.	<def> javanês </def> 	pt.defmod.6294	Dicio
seq2seq_def	lufa-lufa	tumulto ou comportamento apressado; corre-corre, azáfama: a manifestação foi a maior lufa-lufa.	<def> lufa-lufa </def> 	pt.defmod.6295	Dicio
seq2seq_def	possuir	encerrar; carregar consigo; expressar uma característica específica: o cantor possui talento.	<def> possuir </def> 	pt.defmod.6296	Dicio
seq2seq_def	desfalque	ação de desviar o dinheiro de uma outra pessoa; roubo.	<def> desfalque </def> 	pt.defmod.6297	Dicio
seq2seq_def	granizo	grão de tamanho reduzido; grão pequenino.	<def> granizo </def> 	pt.defmod.6298	Dicio
seq2seq_def	arrogar	ter como próprio; apropriar-se de.	<def> arrogar </def> 	pt.defmod.6299	Dicio
seq2seq_def	quatorze	que expressa ou contém essa quantidade: quatorze metros.	<def> quatorze </def> 	pt.defmod.6300	Dicio
seq2seq_def	quilha	marinha  parte inferior do navio, que constitui sua coluna vertebral, na qual se apóiam todas as outras peças.	<def> quilha </def> 	pt.defmod.62901	Dicio
seq2seq_def	pagar o pato	ser punido injustamente . 	<def> pagar o pato </def> 	pt.defmod.62902	Wikcionário
seq2seq_def	ocar	orca . 	<def> ocar </def> 	pt.defmod.62903	Wikcionário
seq2seq_def	grinalda	ornamento de folhagem ou flores em festão com que os escultores ou pintores decoram os edifícios.	<def> grinalda </def> 	pt.defmod.62904	Dicio
seq2seq_def	censo	[antigo] valor pago por ano, na idade média, pelo arrendatário ou enfiteuta (locatário).	<def> censo </def> 	pt.defmod.62905	Dicio
seq2seq_def	importância	quantia gasta: quanto foi a importância paga por ele?	<def> importância </def> 	pt.defmod.62906	Dicio
seq2seq_def	traiçoeiro	relativo a traição.	<def> traiçoeiro </def> 	pt.defmod.62907	Dicio
seq2seq_def	timidez	fraqueza; expressão de debilidade, de fragilidade, frouxidão.	<def> timidez </def> 	pt.defmod.62908	Dicio
seq2seq_def	difuso	[por extensão] de contornos confusos e pouco claros.	<def> difuso </def> 	pt.defmod.62909	Dicio
